Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z
-0.0767,-0.2377,-0.1055,4.7130,-2.3846,7.1108
-0.0493,-0.2595,0.0147,5.4157,-2.4325,7.1934
-0.0605,0.1788,-0.0562,4.9620,-2.5618,7.3765
0.0544,-0.1617,-0.0048,4.7657,-2.4014,7.1431
-0.0096,0.1268,0.1007,5.4552,-2.5786,7.1036
-0.0322,0.1396,0.0221,4.9644,-2.3284,7.0940
0.0927,-0.0434,0.1172,5.0087,-2.2817,6.9887
0.0512,0.0469,0.0440,5.2900,-2.3846,6.6056
-0.2257,0.0344,0.0293,5.0218,-2.7138,6.9145
-0.0429,-0.0469,0.0410,4.9512,-2.7809,7.5513
0.0429,0.0362,0.2209,5.2792,-2.5211,7.1886
-0.0011,-0.0946,0.0837,5.4851,-2.3691,7.1407
-0.0208,0.1002,0.1194,5.5797,-2.4277,7.0689
0.0783,-0.0501,0.0011,5.2756,-2.4445,6.9815
0.0330,-0.0176,-0.0171,5.2900,-2.4301,6.8582
-0.0290,-0.1063,0.0336,5.0793,-2.4924,6.7840
-0.1170,0.0925,0.0706,5.6539,-2.3248,6.8714
0.1223,0.0576,-0.0895,5.5198,-2.4098,6.8869
0.0850,0.1343,-0.1196,5.1559,-2.1428,6.7181
-0.0397,0.0024,0.0144,5.6898,-2.2110,6.8187
0.0882,0.1839,-0.2046,5.5737,-2.1620,7.1431
-0.0072,-0.0461,0.0021,6.0968,-1.9333,6.9145
-0.1711,-0.2952,-0.3291,5.4408,-2.0327,6.8402
-0.3397,-1.1391,-0.1343,4.5801,-2.2494,7.0102
-0.2313,-1.8786,0.0781,5.1990,-2.8144,7.3382
-0.0474,-2.3846,0.4639,5.9532,-2.7845,8.0325
1.0237,-1.0179,0.6576,8.2480,-2.8563,6.5278
1.1847,-0.7389,0.2065,8.1032,-2.2613,4.9895
0.8889,-0.8553,0.3888,7.4783,-2.1703,4.9728
1.2180,-0.7320,0.8338,8.2289,-2.4517,4.7333
1.4514,-1.1898,0.5825,9.2009,-2.4289,3.6188
1.1282,-1.0640,0.3016,10.1155,-2.1572,3.1005
0.9606,-1.1370,0.0163,9.8509,-1.9656,2.5654
0.8103,-1.0544,-0.1116,9.2404,-1.5215,2.4696
1.1660,-1.1442,0.3669,10.3825,-1.4856,1.9058
1.2324,-1.1626,0.1657,10.9391,-1.3671,0.6788
0.9753,-0.6981,-0.1945,9.9790,-1.3815,0.6452
0.8764,-0.8681,-0.1793,9.9527,-1.1384,0.2514
0.7743,-0.4610,-0.0458,10.3118,-0.8787,-0.2945
0.9348,-1.1151,-0.5204,12.3098,-1.1600,-0.4657
1.1226,-1.1378,-2.2628,10.9176,-0.4800,-1.4712
1.6939,-0.3677,-0.8815,8.4934,0.8056,-2.1883
1.0869,-0.5420,-0.2603,10.1023,1.1145,-3.4381
0.1279,-0.7480,-0.4557,10.5548,1.2198,-3.5733
0.0280,-0.1066,-0.4517,10.0533,1.4688,-2.5750
0.1711,-0.1167,-0.6560,10.3896,1.8555,-2.5630
0.0485,-0.0621,-0.8926,10.6195,2.1847,-3.1532
-0.1300,0.2470,-1.2438,9.9288,2.8180,-3.3315
-0.1969,0.4455,-1.1178,9.2991,3.4453,-3.1783
-0.2260,0.2361,-0.9811,9.0920,3.8391,-2.6995
-0.3123,0.3794,-1.0147,8.7951,4.3622,-2.6827
-0.2907,0.2707,-0.7067,8.6036,5.0147,-2.7031
-0.5159,0.3954,-0.8455,8.6742,5.3056,-1.9453
-0.7149,0.5228,-0.7421,7.6614,5.7377,-1.9609
-0.9193,0.4735,-0.6515,8.1630,5.7341,-0.3531
-0.3560,0.2473,-0.6310,7.6555,6.3698,-0.4764
-0.6211,0.3901,-0.2864,8.0290,6.5853,-0.8416
-0.3960,0.6765,-0.7296,8.6084,6.3794,-0.0718
-0.5241,0.5812,-0.9097,6.4655,6.8115,-0.4501
-0.4413,0.7064,-0.8330,6.9731,6.8103,0.2993
-0.4005,0.5945,-0.7911,6.4380,7.1108,0.0934
-0.3493,0.7898,-1.0038,5.9532,6.6032,0.5974
-0.7117,0.4210,-1.3323,4.6687,7.0449,0.8906
-0.9814,0.2132,-0.9939,4.1456,7.5357,1.0187
-1.1975,0.1956,-0.7711,3.5482,7.7273,2.2290
-1.3715,0.5590,-0.4972,3.8104,7.6423,2.8659
-1.2401,0.0941,-0.4530,4.0390,7.1467,4.1324
-1.0595,0.2057,-0.6686,3.5542,7.0222,4.5370
-0.9758,0.3115,-0.8127,2.3535,6.7900,4.5430
-1.6419,0.8370,-0.5494,2.2649,6.3817,4.0989
-1.9886,0.5148,-0.6355,1.3934,5.7197,6.3470
-1.4258,-0.1793,-0.4807,1.7777,5.0757,7.5298
-0.5311,0.0746,-0.4962,1.5730,4.6926,6.5278
-1.1357,-0.3309,-0.4128,1.1121,4.5346,6.4332
-1.1050,-0.1551,-0.3584,1.2055,3.9576,7.5657
-1.1157,-0.0498,-0.3035,0.9469,3.3351,7.6794
-0.8876,-0.4069,0.0120,0.5950,3.1184,7.7189
-1.1650,-0.1316,0.1665,1.6496,2.4481,8.3570
-0.9499,-0.4138,-0.0781,1.0020,2.2110,8.5234
-1.1077,-0.1434,0.6043,2.5989,1.7657,9.1327
-0.8588,-0.0085,-0.1524,2.0147,1.3120,8.3438
-1.3614,0.0570,0.1607,1.5730,0.6393,9.0573
-1.1532,0.0762,0.1908,1.7861,0.0515,8.9902
-1.3486,0.0040,0.2574,0.8009,-0.4166,8.6862
-1.5788,-0.2060,0.7685,1.9489,-1.5383,9.6331
-0.6885,-0.3640,0.6736,2.0411,-2.0770,8.9100
-0.9268,-0.2590,0.7538,3.0466,-2.3906,8.5317
-0.7730,-0.2785,0.3651,2.0578,-2.8491,7.8650
-0.8543,-0.4319,0.7927,2.1775,-3.3243,8.3127
-0.3675,-0.7264,0.7253,2.5367,-3.7625,8.1044
0.2297,-1.3483,0.8748,3.2202,-3.9002,8.1906
0.2659,-0.1956,0.9236,3.8415,-3.6907,7.4998
-0.0663,-0.3579,0.8511,3.2956,-3.7960,7.3454
-0.1905,-0.1532,0.9502,3.7888,-4.1216,8.0709
0.0815,-0.3925,0.6944,3.5985,-4.0247,8.0050
0.1593,-0.2345,0.8732,3.7553,-4.0115,7.4364
-0.0155,-0.3696,0.8111,3.8235,-4.1611,7.1515
0.0426,-0.3179,0.7663,3.8451,-4.3694,7.7381
0.3206,-0.3845,0.6115,3.9672,-4.5167,7.6674
0.4109,-0.3896,0.7456,3.9528,-4.3383,7.2891
0.7946,0.0821,0.7839,4.1204,-4.0163,6.7301
0.0797,-0.1319,0.4431,4.8878,-3.9181,6.9839
0.1407,0.0552,0.1167,4.0761,-3.9002,7.6854
0.3557,0.1825,0.2649,4.0031,-3.7086,7.4819
0.4988,0.2734,0.2148,3.9025,-3.5291,6.3386
-0.2769,-0.3118,0.0264,3.5243,-3.3303,7.2987
-0.0552,-0.0421,0.2310,3.5075,-3.4524,7.9883
0.3571,0.1522,0.2454,4.1839,-3.5721,7.3634
0.0826,-0.0999,0.0482,3.6931,-3.2190,7.1790
-0.1615,0.1156,0.0144,3.8116,-3.4848,7.7548
0.1268,0.1689,0.0424,3.3016,-3.4309,7.9212
0.1911,-0.0498,0.0261,3.3447,-3.3830,7.4998
0.1308,-0.0967,-0.0408,3.2334,-3.0227,7.2508
-0.0024,-0.2201,0.0989,3.6308,-3.2022,7.6926
0.0637,-0.1527,-0.0669,3.9564,-3.3435,7.7788
-0.0320,0.0698,-0.3531,3.7134,-2.9664,7.3574
-0.2790,-0.2419,-0.3056,3.6236,-2.9904,7.7979
0.1466,-0.2771,-0.0997,4.0785,-3.0981,7.9906
0.2366,0.1591,-0.2297,4.8674,-3.1627,7.6148
0.0802,0.1111,-0.5361,4.1324,-2.7689,7.8362
0.3030,0.3008,-0.3254,3.7326,-2.2781,7.7093
-0.0594,0.1082,-0.1175,3.8235,-2.0901,7.3239
0.1769,0.6499,-0.0810,3.1328,-2.2422,7.6507
0.1612,0.7608,0.0629,3.1651,-1.7549,6.9755
-0.0624,0.3597,0.0930,2.5594,-1.6879,7.5753
-0.3608,-0.1178,0.3816,3.9325,-2.1620,7.9631
-0.3315,0.5484,-0.0469,4.0127,-2.7007,8.8550
0.2465,0.4330,-0.4727,3.0598,-2.3523,8.3869
0.3424,0.6582,-0.3059,2.1416,-1.9597,7.7249
-0.1284,0.1927,-0.0261,2.1045,-1.7897,7.1706
-0.5172,0.2641,0.2539,2.4325,-2.0626,8.1535
-0.3064,0.1745,0.2044,2.9353,-2.4636,8.4922
-0.0104,0.1391,-0.0226,2.0159,-2.3631,8.2468
-0.1823,-0.3714,0.2705,2.4696,-2.4026,8.1032
-0.2467,0.1516,0.1777,3.2621,-2.8036,8.5724
0.0317,-0.1151,-0.2385,2.4672,-2.6983,8.4276
-0.0533,-0.1047,0.2358,2.4852,-2.5175,8.2528
-0.0823,0.0192,0.1188,3.0155,-2.5821,8.3785
-0.0685,-0.0429,-0.1346,2.6276,-2.6540,8.1463
0.0421,0.0035,-0.0797,2.2757,-2.6719,8.3653
0.1242,0.0490,0.0584,2.3224,-2.5031,7.8685
-0.0365,0.0051,0.1628,2.7461,-2.5534,7.6052
-0.0576,0.1591,0.0589,2.7629,-2.6324,8.0074
-0.0109,-0.1063,0.0456,2.6169,-2.4636,7.9069
-0.0224,0.0682,0.0274,2.5905,-2.4529,7.8219
-0.1228,0.0192,0.0536,2.5355,-2.6276,7.8853
-0.1929,-0.1426,0.0565,2.7761,-2.8503,8.2217
-0.0730,-0.0911,0.0533,2.7162,-2.7390,8.3055
-0.0141,-0.1069,0.0445,2.6779,-2.5043,8.3258
0.0815,0.0357,0.1311,2.6600,-2.4636,7.8829
-0.0152,0.0410,0.1122,2.7904,-2.6564,7.6028
-0.0485,-0.0309,0.1255,3.0646,-2.7007,7.9152
-0.0517,-0.0770,0.0621,3.2034,-2.6911,7.9236
-0.1298,-0.0885,0.0637,3.2154,-2.7282,8.1092
-0.0461,-0.1228,0.0013,3.1196,-2.6947,8.2456
0.0525,-0.0871,0.0051,3.1268,-2.5546,7.7907
-0.0125,-0.0418,0.0653,3.1137,-2.6013,7.5944
-0.0906,0.0592,0.0975,3.3495,-2.7557,7.7357
-0.0530,-0.0064,-0.0280,3.1484,-2.7797,7.9954
-0.0389,0.0155,0.0576,3.2070,-2.7222,7.8195
0.0189,0.0461,0.0501,3.4560,-2.5534,7.6028
-0.1314,0.1058,-0.1250,3.1675,-2.7019,7.8362
-0.0488,-0.0160,-0.0437,2.8814,-2.7390,8.0361
0.0120,0.1231,0.0933,3.1603,-2.7330,7.8063
0.0011,0.0325,0.0072,3.4812,-2.6468,7.7500
0.0075,0.0709,-0.0805,3.5853,-2.5414,7.7141
0.0533,0.1612,-0.1780,3.4788,-2.3343,7.6136
-0.0024,0.3344,-0.0461,3.4848,-1.9561,7.6016
-0.4882,-0.2132,-0.2340,3.4824,-2.2960,9.6462
0.0421,-0.0333,-0.2702,4.9057,-2.8060,10.3561
0.8316,0.1191,-0.3301,4.1539,-2.6743,9.9659
0.5486,-0.4000,-0.8354,2.9868,-1.5957,8.6838
0.6566,-0.4002,-0.1671,2.2829,-0.8679,8.8729
0.4077,-0.4365,0.8756,4.2425,0.2466,6.9168
0.4866,0.5969,0.6981,4.9895,-0.9637,5.9999
-0.5169,0.6065,-0.2316,3.4285,-1.2426,6.3470
-0.1021,-0.6843,-0.2118,3.7134,-2.6456,7.0713
0.1167,-0.5953,-0.0965,4.0666,-3.1017,7.1946
-0.5684,-1.7347,-0.5111,4.3299,-2.2158,8.2265
-0.8274,0.8279,-0.9574,3.2417,-2.2517,9.4583
1.3667,0.3219,0.2958,3.5913,-1.1696,7.4819
-0.0874,-0.3216,0.2180,5.3307,-0.8942,6.0454
-0.2372,0.6424,-0.3696,4.2018,-1.0463,7.1036
-0.4831,-0.4261,0.0530,3.9600,-1.1289,7.6674
-0.0802,0.2686,0.1935,4.7405,-1.2617,7.7417
0.0962,-0.0035,0.0376,4.7621,-1.2198,7.5034
-0.0592,0.1463,-0.0456,4.4520,-1.2067,6.9923
-0.1815,-0.1545,0.1529,4.8530,-1.2821,7.5956
-0.1625,-0.2036,0.0155,5.4289,-1.4401,7.7979
0.1596,-0.1007,-0.0861,4.8806,-1.3108,7.7632
-0.0637,-0.5252,0.0096,5.0218,-1.2258,7.2844
0.0941,-0.1108,0.0226,5.3642,-1.3024,7.2700
-0.0685,-0.0650,-0.0749,5.1475,-1.1576,6.8594
-0.2393,-0.6526,-0.0330,5.1463,-1.1648,6.9791
-0.2915,-0.6576,-0.0024,5.2170,-1.1708,6.5278
-0.5852,-1.9913,0.1537,4.4819,-1.4892,7.8530
-0.1340,-2.2607,0.6765,6.1758,-1.8543,6.9121
0.0903,-2.0296,0.7208,7.5513,-2.2936,6.7121
0.6949,-1.7421,0.3469,8.7640,-2.5379,5.1176
0.9443,-0.5737,0.4080,8.3462,-2.2326,4.4939
0.6563,-1.3864,0.5590,8.6921,-2.1033,3.7134
0.7173,-0.8607,0.5145,9.7504,-2.5881,2.9784
0.7981,-0.8724,0.4557,9.8019,-2.3200,2.5534
0.7490,-0.8303,0.3040,10.1442,-2.5019,2.2314
0.5702,-0.9129,0.0669,9.6343,-2.4565,1.8842
0.7959,-1.0107,0.2739,9.9180,-2.5115,1.6879
0.9870,-0.6734,0.0981,10.0149,-2.4157,0.5303
0.8663,-1.1956,0.1599,10.0317,-2.3248,0.4609
0.6821,-0.4381,-0.0021,10.7715,-2.4612,-0.4633
0.5937,-0.7253,-0.1857,9.7815,-2.1105,0.4513
0.8068,-0.6590,-0.1324,10.2592,-1.9465,-0.9481
1.4328,-0.8247,-0.2896,10.2735,-1.7861,-0.8440
0.6323,-0.7440,0.0520,10.3525,-1.4880,-0.8068
0.5207,-0.5822,-0.0157,11.3485,-2.2350,-1.0750
1.0253,-0.1135,-0.5462,10.2759,-1.7693,-1.7945
0.6310,0.0240,-0.4354,9.9204,-1.4030,-2.4780
0.3187,-0.3142,-0.3773,11.0468,-1.4868,-2.2122
0.5638,-0.2419,-0.6667,11.2264,-1.2833,-2.8479
-0.2156,0.2193,-0.8087,11.5389,-1.1037,-3.2968
0.3496,0.1577,-1.2969,10.6638,-0.4058,-2.9413
0.4213,0.2270,-0.9188,10.8254,0.3376,-2.6480
0.2968,0.3864,-1.2287,11.1211,0.8811,-2.8611
-0.0341,0.2249,-1.2406,10.6255,1.3791,-1.8878
0.1676,0.7903,-1.8325,10.5704,2.2625,-0.2610
0.2739,0.0389,-1.8109,9.7157,2.8718,-3.1556
-0.4231,0.5121,-1.2057,7.5334,4.2545,-1.9501
-0.2318,0.1210,-1.0770,9.2668,4.4329,-1.1696
-0.5068,0.3595,-1.0781,8.4791,4.8758,-2.1153
-0.5910,0.2832,-0.9936,9.1219,4.9045,-0.9481
-0.6829,0.2814,-1.7587,7.6950,5.4396,-1.5874
-1.1215,0.4138,-1.6979,6.3746,5.8766,-0.3268
-0.9731,0.2798,-1.3486,5.6695,6.4643,0.6464
-0.8122,-0.2611,-1.1125,5.2768,6.8582,1.0750
-0.7005,0.2188,-1.1916,4.7094,7.1287,0.9385
-1.0030,-0.1085,-0.8617,4.8770,7.2915,2.0997
-0.7536,0.2617,-0.8553,4.6699,7.6184,2.2063
-0.8367,0.2667,-0.9286,3.8894,7.5226,2.2685
-0.9118,0.3453,-0.7855,2.0207,7.5334,2.7629
-1.2897,0.1138,0.0245,2.7246,7.0832,3.2741
-1.5010,0.3344,-0.8394,2.9389,6.2896,4.4209
-1.4458,0.2867,-0.7298,1.4641,6.7217,5.4097
-1.0054,0.0298,-0.4623,0.6728,6.3590,5.2924
-1.1045,0.1047,-0.3427,1.8759,5.5881,5.9436
-1.4298,-0.0133,-0.2094,1.0786,5.7329,6.3195
-1.0131,0.2089,-0.3064,1.6448,5.1092,6.5302
-1.2204,0.1580,-0.1319,0.5279,4.6627,6.2572
-1.3888,0.1077,0.4226,1.5443,4.1084,7.2844
-0.8543,0.0109,-0.0818,3.0981,3.7134,7.1431
-1.2889,-0.0266,-0.2358,2.0710,3.5410,6.6152
-1.4053,0.2190,-0.3091,1.5095,2.4146,6.9049
-1.7824,-0.4919,-0.3267,0.0790,1.4820,8.0206
-1.9364,-0.0978,0.2225,0.5459,0.1772,9.2608
-1.8548,-0.5300,0.1130,0.6584,-0.7219,9.4284
-2.0619,0.0624,0.8831,-0.0012,-1.2234,7.4555
-2.4904,-1.0240,1.3771,3.1173,-3.2609,11.3725
-0.5052,-0.5111,1.0064,4.1779,-3.6763,10.3286
-0.4815,-0.2635,0.1436,3.1280,-3.0287,8.3246
-0.5854,-0.2894,0.8084,3.0885,-3.4955,8.3378
-0.3752,-0.4146,0.3528,3.7505,-3.8642,8.4587
-0.1916,-0.4346,0.4104,3.0706,-3.9241,8.0385
-0.2449,-0.5207,0.3960,2.5786,-3.9959,8.0050
0.0935,-0.7272,0.8956,2.7066,-4.3898,7.7369
0.1745,-1.0275,0.8447,3.4165,-4.3706,7.1407
0.5508,-0.7994,1.0922,3.0454,-4.5226,7.7237
0.5841,-0.4836,1.2937,4.9321,-4.2569,7.1575
0.6800,-0.5017,0.4783,4.6591,-3.9708,7.0461
0.0778,-0.3373,0.9379,4.0223,-3.9468,7.2293
-0.0152,0.1050,0.8926,4.8818,-4.0821,7.4974
0.2230,-0.0669,0.5476,4.4843,-4.1623,7.3083
0.3912,0.0557,0.6235,3.3375,-4.7848,8.1678
0.5846,0.0179,0.9763,4.1096,-4.0917,6.9791
0.0818,0.0477,0.8524,5.4983,-3.8427,6.7672
-0.0424,-0.1809,0.3168,5.4803,-3.9421,7.2006
0.2254,0.0448,0.2081,5.4935,-3.9744,6.6176
0.0093,-0.0053,0.0365,5.3606,-3.9983,6.4679
-0.1207,0.0512,-0.2425,4.4640,-3.8295,7.0402
0.0173,0.0160,-0.1700,4.1348,-3.8451,7.2903
-0.0072,0.2627,-0.2627,3.4273,-3.7721,7.2808
-0.0727,0.4423,-0.0338,3.5686,-3.6129,7.4831
-0.1450,0.4453,-0.2817,2.9556,-3.8188,7.8111
-0.0408,0.0778,-0.0679,2.2637,-3.8798,7.5681
-0.0163,0.1466,0.1572,2.9880,-4.6807,7.3430
0.7658,0.8745,-0.0461,2.8299,-4.0749,6.1160
0.5638,0.5052,0.1796,2.4924,-2.9808,6.0681
-0.1383,0.2206,0.2582,2.7210,-2.6827,7.2532
-0.3579,0.8058,-0.3144,2.4588,-3.1544,8.4934
-0.0959,0.7458,-0.0165,2.2661,-3.6093,9.6091
0.5825,0.1378,-0.1455,2.5833,-3.1077,8.9675
0.4698,-0.0147,-0.1356,2.1679,-2.9509,8.5102
0.7109,-0.5822,-0.1889,2.1835,-2.0674,8.0900
0.3179,-1.0813,-0.8727,1.6664,-1.6113,8.5078
0.7480,-1.7411,-0.5796,2.8551,-0.7638,8.6874
0.7253,-0.2433,0.1961,4.9309,-0.8284,8.1726
-0.4538,-0.8252,0.0024,5.0613,-0.6823,9.0369
0.0703,-0.5582,-0.5841,3.7589,-1.3958,8.9842
0.7528,-0.2302,0.1306,3.9947,-0.9984,6.5996
0.3014,-0.2382,0.2992,4.4616,-0.3699,5.6156
-0.3552,-0.8628,0.4378,5.3738,-0.2035,6.5206
-0.1242,-0.8908,0.2340,5.6982,-0.5614,6.6379
0.0203,-0.4660,0.1124,6.5972,-1.1396,6.2872
-0.1644,-0.1151,-0.0413,6.2560,-1.1313,6.8462
-0.0946,-0.0061,-0.0280,5.8682,-0.9493,7.2197
0.0661,0.0426,0.0799,5.9831,-1.0139,7.0533
-0.0099,0.0224,0.1343,6.5074,-1.4676,6.8750
-0.0147,0.0517,0.0970,6.7229,-1.1528,6.8438
0.1255,-0.0368,-0.0605,6.3063,-0.8631,6.6200
-0.0658,-0.0397,0.0898,6.3231,-1.1648,6.6870
0.0218,0.0059,0.0951,6.4871,-1.0714,6.8247
0.1130,0.0365,-0.0059,6.2489,-0.9134,6.4655
0.0365,0.1204,0.0810,6.0789,-0.8799,6.3123
-0.1404,-0.0504,0.1647,6.3985,-1.0798,6.5230
-0.0187,-0.0021,0.0410,6.5110,-0.9661,6.9564
0.0386,-0.0032,0.0727,6.2537,-0.8452,6.5182
-0.0786,0.0751,0.1356,6.5481,-0.9876,6.4045
-0.0954,0.0565,0.0107,6.4356,-1.0594,6.6068
0.0488,0.1511,-0.0027,6.2991,-1.0726,6.5278
-0.0871,0.1713,0.0839,6.5637,-0.9529,6.3063
-0.2449,0.2691,-0.0618,6.3662,-1.0104,6.9587
-0.2467,0.6800,0.0624,6.3566,-0.6883,7.5130
-0.1852,0.5473,0.3131,5.9999,-0.6740,8.2863
0.0450,-1.1493,0.3411,7.1024,-0.6369,8.9136
-0.5577,-2.0121,-0.8620,9.3051,-0.9038,6.4655
0.8380,0.7786,0.1628,6.1292,-0.2981,7.2437
0.7962,-0.2481,0.4082,8.0481,-0.6740,4.3060
-0.7461,-2.7653,-0.0221,8.9950,-1.3192,5.1535
-0.0493,0.6917,-0.3360,7.7704,-1.0403,5.4624
0.0941,1.3235,-0.1194,5.0925,-0.3735,5.8885
-0.1553,3.0571,0.2537,5.0242,-1.0582,4.6866
0.0925,3.5242,1.0547,5.6958,-1.8483,5.4241
-0.7245,0.6395,-0.4154,4.1922,-2.8994,7.2101
-0.9438,-0.8252,-0.5705,4.5801,-2.6564,8.0170
-0.3515,-0.2118,-1.0168,3.4632,-2.4553,8.6407
0.6752,2.2884,-0.0173,3.2932,-1.7238,8.6598
0.2001,1.0592,-0.2803,1.8627,-1.2641,8.7113
0.6440,0.7298,0.0064,4.4377,-0.9218,7.4867
0.0059,0.6512,-0.3581,2.6516,-0.8906,8.5042
0.1423,0.6262,-0.7256,0.5387,-1.6137,9.3039
0.3291,1.1762,0.3158,2.6049,0.7278,8.3606
0.2164,-1.1026,-0.0826,2.9125,-0.5758,8.9567
-0.4852,-0.1828,-1.1564,3.4979,-0.3472,7.4903
-0.0842,0.0450,-0.3030,0.0239,0.5686,8.7987
-0.2766,-0.1801,0.2196,2.4289,-0.3519,8.5305
0.0504,-0.5950,0.2505,3.7757,-0.5710,8.2025
-0.1119,-0.4122,-0.0485,3.6476,-0.1856,7.9523
-0.2257,-0.3515,0.0061,3.2453,-0.7494,8.1367
-0.3030,-0.1887,0.0815,3.8583,-0.6381,8.1104
-0.1466,-0.1977,0.2177,3.6955,-0.6740,8.1678
-0.2582,0.0035,0.2502,3.7912,-0.9134,8.0529
-0.0429,-0.1820,0.2611,3.9971,-0.8631,8.1259
-0.1972,-0.1244,-0.0618,4.7405,-1.0487,7.8626
-0.2995,-0.0085,-0.2678,4.0175,-1.1911,7.8099
-0.3019,-0.2081,-0.0600,4.2114,-1.0223,7.4412
-0.5057,-0.4509,-0.2057,4.3790,-1.3024,7.9523
-0.5057,-0.1545,0.1042,4.4005,-1.4162,7.9631
0.0248,-0.8804,-0.1769,4.0989,-1.5383,7.8518
-0.1988,-2.1557,-0.2920,4.6483,-1.5371,7.2772
-0.1322,-1.7914,0.0171,5.6024,-1.3467,6.8606
-0.2950,-2.7627,0.1705,5.9185,-1.6197,7.1407
0.0626,-3.0811,0.4892,8.0529,-2.6707,4.9967
0.6233,-2.4328,0.2206,8.5198,-2.0423,4.6819
0.5923,-2.2711,0.0488,9.3877,-1.8543,2.3140
0.3941,-1.9748,0.3275,9.5660,-1.8040,1.9704
0.5620,-2.2529,0.3637,10.1119,-2.1332,0.9182
0.7879,-1.4485,0.2974,10.6638,-2.3260,-0.0658
1.2596,-1.4376,0.1847,10.1382,-2.4146,-1.0068
1.0579,-1.8482,0.1292,10.3633,-2.6264,-2.1703
1.1652,-1.3712,-0.1426,10.5093,-2.6743,-3.4141
0.9190,-1.3033,-0.2918,10.2879,-2.6755,-3.6284
1.2542,-0.8266,-0.4048,10.2855,-2.7641,-4.1839
1.2052,-0.6792,-0.4607,10.3166,-2.7497,-4.9668
0.6590,-0.6952,-0.6230,9.6426,-2.6947,-4.3096
0.9507,0.1567,-0.5041,9.8282,-2.5067,-4.8363
0.6683,-0.2774,-0.6592,9.7971,-2.3475,-4.6412
0.7005,-0.0461,-0.6808,9.7109,-1.9213,-5.9304
0.5505,-0.0181,-0.6187,9.3434,-1.5694,-6.3626
0.3011,0.1719,-0.5593,10.2927,-1.6137,-5.7401
0.4708,0.8828,-0.9166,10.9176,-1.5012,-6.1208
0.2427,0.9595,-1.0960,10.0377,-1.0367,-5.0338
0.1463,0.9206,-0.9968,10.5656,-0.5387,-3.7086
0.5756,1.6710,-1.2500,11.0935,0.0563,-4.1084
0.3653,1.0994,-1.3829,10.7967,0.7135,-2.7593
0.2483,1.0280,-1.6129,10.5070,1.5634,-1.9046
0.7205,0.9385,-1.4312,10.3046,2.4122,-1.7154
0.5606,0.4698,-1.2545,9.8246,2.8683,-1.3467
0.1977,1.2796,-1.6715,11.1534,3.3519,-3.1843
-0.4916,1.3936,-1.9697,8.1942,3.8152,-0.7661
-0.0181,0.9603,-1.4077,7.1251,4.8159,-0.6273
-0.1719,0.6392,-1.3811,7.4460,5.4731,-0.7242
-0.5652,0.3144,-1.6158,6.8127,6.2489,0.2705
-0.2670,0.3896,-1.4941,6.4631,6.4631,1.4150
-0.4988,0.0322,-1.6760,4.3551,6.9791,1.3204
-0.5966,0.0195,-1.3680,5.1020,6.7349,2.5857
-0.1711,-0.2675,-1.6118,3.7098,7.5705,1.4653
-0.6163,-0.0285,-1.3784,3.4201,7.7740,0.5315
-1.0784,0.2057,-1.6065,1.7430,8.1379,1.1708
-1.2215,0.4509,-1.2217,1.4329,7.4627,2.4193
-1.4165,0.5502,-1.1511,1.1432,7.4460,2.8850
-1.6161,0.3048,-1.2777,-0.3555,6.9695,4.1982
-1.4362,0.4557,-1.0251,-1.2605,6.4093,5.2912
-1.3574,0.2361,-0.4834,-1.0930,5.8742,5.5282
-1.1836,0.0911,-0.3376,-1.5215,6.1124,5.2397
-1.3694,-0.4991,-0.0570,-0.4298,5.2038,5.9388
-1.2020,-0.2185,-0.1479,0.3711,4.5131,5.9556
-1.2223,-1.6036,-0.7605,-0.8691,4.2653,8.2013
-0.8356,-0.2870,-0.3768,-0.2550,3.4548,7.7656
-1.1532,-1.1634,-0.5526,-1.0977,3.2202,7.0964
-1.5447,-0.5332,0.2443,0.2370,2.7976,7.7309
-1.5950,-0.7690,-0.1591,0.6225,1.4138,8.7987
-1.3659,-0.7871,0.0727,0.1760,1.6197,8.9639
-1.5521,-0.9252,0.0242,1.1444,0.3795,9.1949
-1.2820,-0.5676,0.9894,1.6604,-0.5148,10.0904
-0.8737,-0.5484,0.8426,2.8886,-0.7985,9.1877
-0.7602,-0.3256,1.1716,2.6504,-1.3096,9.3553
-0.5812,-0.4655,1.3150,3.6907,-1.9094,8.9399
-0.5569,-0.5476,1.1290,2.8240,-1.8806,8.9555
-0.5870,-0.6880,1.3339,3.4931,-2.6552,8.6838
-0.4285,-0.4759,1.4075,3.5482,-3.1316,9.2021
0.2449,-0.5433,1.1548,5.4648,-3.5386,8.3270
0.2888,-0.5007,0.3291,3.7493,-3.0155,7.7692
-0.1143,-0.2438,0.8306,3.8858,-3.2070,7.8051
0.0677,-0.2246,0.7250,4.4412,-3.4369,8.4635
0.3104,-0.0605,0.5345,4.4544,-3.4836,8.6251
0.4423,-0.0493,0.4914,4.8303,-3.4165,8.0768
0.5716,0.1839,0.5095,4.4891,-2.9006,7.9344
0.4306,-0.1647,0.9441,6.0082,-2.4912,7.2676
0.4301,-0.0365,0.2561,5.9759,-2.4050,6.7564
0.0954,0.1908,0.3571,5.4708,-2.0554,7.1539
0.4607,-0.0549,0.2004,5.4648,-2.1751,6.5517
